data;fazenda;almoco;janta;cafe;lanche;vlrAlmoco;vlrJanta;vlrCafe;vlrLanche;total
13/01/2023;Água Limpa;11;10;19;12;14,2;14,2;6,8;6,8;509
14/01/2023;Água Limpa;11;9;16;8;14,2;14,2;6,8;6,8;447,2
15/01/2023;Água Limpa;15;9;15;12;14,2;14,2;6,8;6,8;524,4
16/01/2023;Água Limpa;15;10;15;12;14,2;14,2;6,8;6,8;538,6
17/01/2023;Água Limpa;15;10;17;12;14,2;14,2;6,8;6,8;552,2
18/01/2023;Água Limpa;15;11;17;12;14,2;14,2;6,8;6,8;566,4
19/01/2023;Água Limpa;15;11;17;12;14,2;14,2;6,8;6,8;566,4
20/01/2023;Água Limpa;15;10;18;12;14,2;14,2;6,8;6,8;559
21/01/2023;Água Limpa;7;10;18;12;14,2;14,2;6,8;6,8;445,4
22/01/2023;Água Limpa;12;12;15;12;14,2;14,2;6,8;6,8;524,4
23/01/2023;Água Limpa;14;10;15;10;14,2;14,2;6,8;6,8;510,8
24/01/2023;Água Limpa;12;10;17;10;14,2;14,2;6,8;6,8;496
25/01/2023;Água Limpa;12;10;17;10;14,2;14,2;6,8;6,8;496
26/01/2023;Água Limpa;13;9;15;10;14,2;14,2;6,8;6,8;482,4
27/01/2023;Água Limpa;12;9;16;9;14,2;14,2;6,8;6,8;468,2
28/01/2023;Água Limpa;18;9;16;9;14,2;14,2;6,8;6,8;553,4
29/01/2023;Água Limpa;16;9;15;9;14,2;14,2;6,8;6,8;518,2
30/01/2023;Água Limpa;34;20;17;15;14,2;14,2;6,8;6,8;984,4
31/01/2023;Água Limpa;36;30;27;20;14,2;14,2;6,8;6,8;1256,8
01/01/2023;Silo;20;12;21;7;14,2;14,2;6,8;6,8;644,8
02/01/2023;Silo;64;15;65;24;14,2;14,2;6,8;6,8;1727
03/01/2023;Silo;72;15;90;24;14,2;14,2;6,8;6,8;2010,6
04/01/2023;Silo;83;15;92;24;14,2;14,2;6,8;6,8;2180,4
05/01/2023;Silo;82;15;92;24;14,2;14,2;6,8;6,8;2166,2
06/01/2023;Silo;73;15;92;24;14,2;14,2;6,8;6,8;2038,4
07/01/2023;Silo;42;15;73;24;14,2;14,2;6,8;6,8;1469
08/01/2023;Silo;35;15;58;24;14,2;14,2;6,8;6,8;1267,6
09/01/2023;Silo;78;15;95;24;14,2;14,2;6,8;6,8;2129,8
10/01/2023;Silo;75;15;95;24;14,2;14,2;6,8;6,8;2087,2
11/01/2023;Silo;73;15;95;24;14,2;14,2;6,8;6,8;2058,8
12/01/2023;Silo;90;15;97;24;14,2;14,2;6,8;6,8;2313,8
13/01/2023;Silo;75;15;96;24;14,2;14,2;6,8;6,8;2094
14/01/2023;Silo;55;15;84;24;14,2;14,2;6,8;6,8;1728,4
15/01/2023;Silo;41;15;65;24;14,2;14,2;6,8;6,8;1400,4
16/01/2023;Silo;68;20;99;24;14,2;14,2;6,8;6,8;2086
17/01/2023;Silo;83;15;100;24;14,2;14,2;6,8;6,8;2234,8
18/01/2023;Silo;78;15;100;24;14,2;14,2;6,8;6,8;2163,8
19/01/2023;Silo;82;20;99;24;14,2;14,2;6,8;6,8;2284,8
20/01/2023;Silo;90;43;101;24;14,2;14,2;6,8;6,8;2738,6
21/01/2023;Silo;56;20;85;24;14,2;14,2;6,8;6,8;1820,4
22/01/2023;Silo;57;20;70;24;14,2;14,2;6,8;6,8;1732,6
23/01/2023;Silo;90;20;101;24;14,2;14,2;6,8;6,8;2412
24/01/2023;Silo;96;35;101;24;14,2;14,2;6,8;6,8;2710,2
25/01/2023;Silo;82;16;94;26;14,2;14,2;6,8;6,8;2207,6
26/01/2023;Silo;91;16;107;26;14,2;14,2;6,8;6,8;2423,8
27/01/2023;Silo;77;16;109;26;14,2;14,2;6,8;6,8;2238,6
28/01/2023;Silo;71;14;95;26;14,2;14,2;6,8;6,8;2029,8
29/01/2023;Silo;46;14;67;26;14,2;14,2;6,8;6,8;1484,4
30/01/2023;Silo;65;12;91;5;14,2;14,2;6,8;6,8;1746,2
31/01/2023;Silo;77;22;100;26;14,2;14,2;6,8;6,8;2262,6
01/01/2023;Cidade;0;0;0;0;0;0;0;0;921,8
02/01/2023;Cidade;0;0;0;0;0;0;0;0;850,8
03/01/2023;Cidade;0;0;0;0;0;0;0;0;830,4
04/01/2023;Cidade;0;0;0;0;0;0;0;0;830,4
05/01/2023;Cidade;0;0;0;0;0;0;0;0;887,2
06/01/2023;Cidade;0;0;0;0;0;0;0;0;830,4
07/01/2023;Cidade;0;0;0;0;0;0;0;0;830,4
08/01/2023;Cidade;0;0;0;0;0;0;0;0;830,4
09/01/2023;Cidade;0;0;0;0;0;0;0;0;816,2
10/01/2023;Cidade;0;0;0;0;0;0;0;0;816,2
11/01/2023;Cidade;0;0;0;0;0;0;0;0;830,4
12/01/2023;Cidade;0;0;0;0;0;0;0;0;844,6
13/01/2023;Cidade;0;0;0;0;0;0;0;0;844,6
14/01/2023;Cidade;0;0;0;0;0;0;0;0;944
15/01/2023;Cidade;0;0;0;0;0;0;0;0;972,4
16/01/2023;Cidade;0;0;0;0;0;0;0;0;873
17/01/2023;Cidade;0;0;0;0;0;0;0;0;873
18/01/2023;Cidade;0;0;0;0;0;0;0;0;944
19/01/2023;Cidade;0;0;0;0;0;0;0;0;929,8
20/01/2023;Cidade;0;0;0;0;0;0;0;0;1228
21/01/2023;Cidade;0;0;0;0;0;0;0;0;929,8
22/01/2023;Cidade;0;0;0;0;0;0;0;0;1043,4
23/01/2023;Cidade;0;0;0;0;0;0;0;0;1412,6
24/01/2023;Cidade;0;0;0;0;0;0;0;0;880,4
25/01/2023;Cidade;0;0;0;0;0;0;0;0;951,4
26/01/2023;Cidade;0;0;0;0;0;0;0;0;1022,4
27/01/2023;Cidade;0;0;0;0;0;0;0;0;1065
28/01/2023;Cidade;0;0;0;0;0;0;0;0;1050,8
29/01/2023;Cidade;0;0;0;0;0;0;0;0;1552,8
30/01/2023;Cidade;0;0;0;0;0;0;0;0;1326,8
31/01/2023;Cidade;0;0;0;0;0;0;0;0;1354,6
05/10/2023;Santa Elisa;71;20;75;4;19;19;8,5;8,5;2400,5
05/10/2023;São Francisco;19;10;26;18;19;19;8,5;8,5;925
05/10/2023;Canaã;13;11;9;10;19;19;8,5;8,5;617,5
05/10/2023;Água Limpa;4;0;0;0;19;19;8,5;8,5;76
05/10/2023;El Dorado;0;0;0;0;19;19;8,5;8,5;0
05/10/2023;Silo;115;52;69;24;19;19;8,5;8,5;3963,5
05/10/2023;Cidade;7;22;0;0;19;19;8,5;8,5;551
